St. Josaphat in Parma,,,,4,3,4,,3,2,3,,9,,,,110,110,4,3,6
St. Josaphat in Parma - Ukrainian,,3,,,,,,,,,,,,,,,,,,
St. Josaphat in Parma-Ukranian,5,,,,,,,,,,,,,,,,,,,
St. Louis,1924,,,,845,8559,920,1031,958,835,7681,7209,541,739,497,491,449,481,480,462
St. Louis (Archdiocese),,,726,722,,,,,,,,,,,,,,,,
St. Maron,13,,,,,,,,,,,,,,,,,,,
St. Maron Brooklyn,,77,40,38,40,13,52,5,57,67,60,45,40,44,18,33,14,23,22,8
St. Nicholas Chicago - Ukrainian,,,,,,,,,,,,,,,,,,,,
St. Nicholas Chicago Ukrainian,,,,,10,4,7,7,7,4,,,2,2,7,5,5,6,,
St. Nicholas Chicago Ukranian,,,,2,,,,,,,,,,,,,,,,
St. Nicholas- Ukranian,42,,,,,,,,,,,,,,,,,,,
St. Paul and Minneapolis,917,,,,1272,1702,1399,1471,1304,1861,1049,1125,1032,992,1285,,1025,495,,871
St. Paul and Minneapolis (Archdiocese),,1812,1267,1638,,,,,,,,,,,,,,,,
St. Peter (Chaldean),,,,,,,,,,,,,,,,,,,10,15
St. Petersburg,516,451,592,588,698,623,600,550,630,630,572,501,690,535,506,567,372,477,548,570
St. Thomas Syro-Malabar,,,,,,,,2,1,5,7,26,23,29,57,97,97,61,36,67
St. Thomas Virgin Islands,,,,,74,13,9,9,10,8,4,26,12,12,16,25,12,15,29,15
St. Thomas the Apostle,,,,,,,,,,,,,,,,,,,,
Stamford-Ukrainian,,10,3,,15,5,,1,1,2,,,,,2,11,9,7,3,5
Stamford-Ukranian,3,,,12,,,,,,,,,,,,,,,,
Steubenville,234,1150,1026,1091,963,119,138,109,111,101,101,648,633,677,80,579,480,531,412,371
Stockton,4224,196,538,761,,,889,825,1110,596,376,628,474,428,158,269,687,813,687,130
Superior,129,126,146,175,141,1329,128,147,143,143,189,132,106,109,79,73,134,80,86,68
Syracuse,465,581,646,612,612,655,451,400,400,528,531,411,487,352,385,262,319,236,335,232
Toledo,2485,,702,722,740,671,961,563,539,498,565,485,421,427,410,397,395,943,361,219
Trenton,389,887,931,553,639,590,445,445,445,,780,858,858,175,295,265,282,275,460,433
Tucson,61,,681,556,543,753,486,786,665,904,739,602,255,555,515,627,627,483,499,429
Tulsa,240,278,321,291,351,314,308,335,234,324,305,329,269,240,342,351,279,255,340,329
Tuscon,,287,,,,,,,,,,,,,,,,,,
Tyler,131,155,271,255,321,321,163,140,138,159,254,295,227,392,367,258,265,193,218,313
Van Nuys- Byzantine,,22,21,78,12,20,18,15,19,7,13,9,11,12,,,,,,
Venice,124,326,505,499,438,343,528,844,333,727,473,172,498,4237,307,472,264,361,380,372
Victoria,71,,137,138,,,,,,,,,,,,,,,,
Victoria TX,,118,,,,,,,,,,,,,,,,,,
Victoria in Texas,,,,,129,111,101,97,97,105,76,177,222,159,96,149,89,126,180,140
Washington,519,,,,794,734,632,721,496,493,750,606,564,453,548,548,548,502,402,519
Washington (Archdiocese),,,693,676,,,,,,,,,,,,,,,,
Washington DC (Archdiocese),,765,,,,,,,,,,,,,,,,,,
Wheeling-Charleston,305,336,294,320,340,352,321,278,213,269,269,198,205,147,185,164,164,128,156,128
Wichita,215,392,368,413,478,486,405,477,419,393,480,382,477,310,379,334,302,564,410,338
Wilmington,390,259,320,319,330,315,378,321,285,329,304,287,339,300,225,218,269,224,489,281
Winona,250,240,254,242,286,232,220,249,218,211,175,217,214,264,125,119,240,186,132,179
Worcester,77,,253,274,235,242,284,313,314,251,231,257,180,175,150,159,171,179,302,377
Worchester,,224,,,,,,,,,,,,,,,,,,
Yakima,44,208,156,148,121,122,153,125,112,175,356,460,166,182,205,173,147,264,154,118
Youngstown,293,616,795,563,608,548,540,555,409,356,399,407,389,356,301,341,322,307,294,270
