Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2000,2001,6/5/1977,Houma-Thibodaux,,0,,,1,0,,,,43,1,,34,78,5,,1,,,,29,7,32,39,31,,8,0,0,1,,,0,5,,0,0,,,,,,,,,,0,0,1,96,3,65,4,22000,,,,,0,0,0,,0,0,,,,3,1937,,,10,4233,,,,,2910,6545,15625,,,,,,1759,48,147,1573,1304,399,75,474,1013,126000,202000
2000,2001,12/19/1944,Indianapolis,,0,1,,,0,,1,2,123,2,1,35,161,115,11,2,,,,,48,758,139,91,13,24,,0,10,1,,0,13,,1,0,3,25,146,2,1259463,,,5,887,0,0,3,110,3,734,7,125311,,,,,0,0,0,24,1,6,30,2,3226,6,3236,3,2025,62,18125,,,,,2994,13197,42833,4,,7,42,1345,4196,844,920,3967,3093,700,678,1378,2148,227501,2359104
2000,2001,6/6/1977,Jackson,,0,,,1,0,,,,49,6,1,9,65,30,2,,,,,7,12,240,74,37,17,11,1,1,4,3,,1,29,,0,0,3,22,13,1,85799,2,9271,1,225,3,350,2,550,7,2000,5,12500,3,60,3,60,0,0,0,9,0,0,9,1,24,4,1224,,,16,3779,,,,,870,3980,9886,2,,2,17,349,798,161,312,667,488,89,201,290,411,47873,1980025
2000,2001,7/2/1956,Jefferson City,,0,,,1,0,1,,,79,3,4,24,110,9,14,1,,,7,63,5,89,95,61,6,21,3,,1,3,,0,15,,0,0,,24,21,1,281999,14,149012,2,210,0,0,,,,,1,15573,,,,,1,19,7,13,,,32,,,2,976,,,37,6536,,,1,37,2607,4993,15181,5,,5,20,454,1415,245,355,1586,1603,338,281,619,895,86826,807921
2000,2001,3/24/1949,Joliet in Illinois,,0,,,1,1,,1,1,148,11,1,34,194,101,10,4,1,3,,152,92,669,120,101,14,7,0,0,,,,0,12,,0,0,3,66,191,3,669656,,,12,7359,0,0,4,991,1,1300,5,25011,1,120,,,0,0,0,28,0,0,28,3,11375,4,2556,4,3279,56,19549,,,,,4723,54338,95848,20,,24,43,1659,10284,370,999,10218,7571,1582,679,2261,3627,591706,1609740
2000,2001,6/23/1951,Juneau,,0,,,1,0,,,,5,2,,,7,2,1,,,,,5,,7,10,5,4,1,0,0,,,,0,14,,0,0,,3,10,1,50105,,,1,128,0,0,1,100,,,1,7829,,,1,10688,0,0,0,,2,0,2,,,,,,,1,100,,,,,237,599,938,,,,,9,107,20,12,116,216,13,11,24,24,5453,73302
2000,2001,7/21/1971,Kalamazoo,,0,,,1,,1,,,39,,,17,56,13,12,,,1,,23,3,155,46,37,5,,2,0,2,,,0,13,1,0,0,3,12,38,3,628992,,,,,0,0,8,293,2,246,5,30825,,,,,0,0,,12,0,0,12,,,3,827,,,22,3672,,,,,767,5461,10739,,,,5,286,1644,295,,1586,1522,304,254,558,922,117523,917327
2000,2001,8/9/1952,Kansas City in Kansas,,0,1,1,,,1,1,2,78,1,1,20,100,66,,,2,3,,,16,712,119,61,15,43,0,0,21,,,0,,,0,0,,,,4,491040,4,21168,4,440,0,0,,,,,10,15500,1,229,,,0,0,0,22,,2,24,3,3489,5,3320,2,277,43,11684,1,30,,,3844,14772,37440,,,,23,990,4256,457,805,4051,3353,669,528,1197,1362,197190,1174500
2000,2001,8/29/1956,Kansas City-St. Joseph,,0,,,1,0,1,1,1,74,3,2,43,122,94,3,,1,,,57,32,279,85,61,18,,1,0,3,1,,0,14,,,0,,,,3,263364,,,16,1134,0,0,13,346,,,2,24000,1,25,,,0,,0,14,1,3,17,2,5163,4,1515,3,1941,34,10364,1,338,,,998,8992,29328,3,,2,17,861,2572,328,480,2746,1958,507,473,980,1259,158089,1394040
2000,2001,9/8/1988,Knoxville,,0,,,1,0,,,,40,4,,7,51,17,8,1,,2,,20,13,42,44,30,6,7,0,0,,1,,0,2,2,3,0,,3,22,2,616932,1,189,1,513,0,0,,,1,320,6,42451,,,,,0,0,0,10,0,0,10,,,2,1041,,,8,2717,,,,,1296,3575,8639,2,,1,7,272,780,162,223,1069,859,115,151,266,350,47232,2012885
2000,2001,,La Crosse,,0,,,1,0,1,1,,120,8,2,71,201,27,19,2,,,10,35,6,494,168,97,11,48,3,0,4,1,,3,,,2,4,,14,40,9,582416,,,12,1319,0,0,2,200,6,12204,2,3125,2,175,,,1,3,5,39,,0,42,1,2106,7,1745,,,76,9817,,,,,8448,15855,38013,5,,,27,752,2874,122,341,3464,3328,840,465,1305,2063,209426,831042
2000,2001,10/21/1944,Lafayette in Indiana,,0,,,1,0,,,,82,21,,19,122,19,1,,,,,5,2,88,63,52,4,7,0,0,,,,0,,,0,0,,13,91,7,698740,,,3,334,0,0,,,,,,,,,,,0,0,0,6,0,0,6,3,9338,1,339,,,24,4760,,,,,3505,10321,28269,,,,,266,1887,361,381,2198,1967,290,298,588,845,96791,1144222
2000,2001,1/11/1918,"Lafayette, LA",,0,,,1,0,1,,,98,3,1,39,141,57,8,2,,4,23,76,27,148,121,88,23,7,5,0,,,,0,32,,0,0,4,19,70,1,81000,1,16000,5,1200,0,0,,,7,2300,6,188000,,,,,0,0,0,36,1,7,43,,,9,3775,1,133,29,10485,2,664,,,10771,21468,43564,,,2,21,926,5578,204,305,4954,4143,1613,282,1900,34800,335700,546000
2000,2001,4/25/1980,Lake Charles,,0,,,1,0,,,,37,3,,6,46,12,12,,,,3,24,1,25,36,28,8,,0,0,,,,0,25,,0,0,1,4,28,1,117653,,,1,62,0,0,1,65,,,1,11781,,,,,0,0,0,,0,0,10,,,1,574,,,7,2594,,,,,2656,6492,12316,,,,,221,1479,103,223,1367,1271,305,160,465,936,80199,259425
2000,2001,5/22/1937,Lansing,,0,,,1,0,1,,,101,11,,31,143,32,27,3,1,6,20,73,12,484,95,76,8,2,,1,6,2,,0,,2,0,0,3,35,156,4,1388260,3,7102,2,400,0,0,1,100,4,287,13,165899,1,70,,,0,0,0,27,,0,27,2,3877,4,2483,2,176,37,9809,5,710,,,3100,21700,41882,6,,1,18,636,4041,695,1344,4829,3778,892,629,1521,2045,224166,1722146
2000,2001,7/3/2000,Laredo,,0,,,1,0,,,,16,,,,16,24,5,,,,1,23,20,83,25,15,10,1,0,0,,,,0,26,,0,0,7,15,6,1,195544,,,,,1,62,,,2,1895,1,576,,,,,0,0,0,,0,0,,,,1,631,,,5,1064,1,721,,,1299,5232,8947,1,,,20,143,3416,71,249,3124,2184,523,31,554,1122,217707,286457
2000,2001,10/18/1982,Las Cruces,,0,,,1,0,,,,20,,,11,31,51,3,,,,,25,2,45,44,16,24,1,1,0,1,,,0,45,2,0,0,1,8,27,,,3,35000,,,0,0,3,226,,,1,7600,,,,,0,0,0,1,0,0,1,,,,,,,4,624,,,,,2564,8333,11522,,,,2,60,2414,232,94,2142,1664,363,80,443,984,132646,484637
2000,2001,3/21/1995,Las Vegas,,0,,,,0,,,,24,1,,6,31,21,25,,,,,7,3,26,24,14,4,6,0,0,1,,,0,7,,,,1,2,53,1,101528,,,,,0,0,1,8400,,,19,1000000,,,1,101,0,0,0,7,0,0,7,,,1,996,,,7,2531,,,,,2433,10124,16091,1,,,,177,4997,296,221,3233,1044,574,165,739,780,406000,1400000
2000,2001,3/2/1988,Lexington,,0,,,1,0,,,,36,2,,10,48,19,3,1,,4,3,37,4,152,60,32,4,5,1,2,3,3,10,0,5,,0,,1,23,24,6,929666,4,71436,1,82,0,0,1,80,,,1,8200,,,,,0,0,0,10,,0,10,,,1,874,2,80,14,3018,1,206,,,740,2781,7709,2,,,16,246,780,119,232,806,803,105,162,267,248,42345,1421558
2000,2001,,Lincoln,,0,,,1,0,,,,115,8,2,24,149,10,6,4,1,1,,2,3,127,135,85,2,48,0,0,,,,0,1,,0,0,,,,3,197890,,,3,271,0,0,1,4923,,,21,14294,1,18,1,5913,1,18,1,12,1,62,92,,,6,1590,,,25,5910,,,1,18,2375,5353,15338,32,,,36,398,1438,180,182,1576,1247,272,201,473,677,89225,538527
2000,2001,,Little Rock,,0,,,1,0,1,1,1,59,1,,20,80,57,20,,,,,76,32,298,90,49,24,12,3,0,2,,,0,43,,0,0,1,28,54,13,1171195,6,26461,25,718,0,0,7,417,9,576,1,227,,,8,32333,0,0,0,10,0,0,10,,,3,984,2,775,31,6432,1,75,,,2657,5737,16670,6,,3,45,597,2076,319,555,1855,1515,314,323,637,945,93480,2551373
2000,2001,,Los Angeles,1,0,,,,5,2,1,,418,11,1,152,582,580,150,7,7,,14,188,173,1878,287,225,62,22,0,,1,,20,0,7,1,0,0,8,181,619,19,1569850,5,15422,7,3406,2,604,82,5264,11,1809,80,352006,2,225,40,120,2,62,81,11,12,96,169,5,10484,29,16652,22,13658,218,66754,9,2644,,,30000,230200,370561,109,1,28,357,4185,82869,2340,4703,56422,18013,10276,2130,12406,13268,4148720,11055000
2000,2001,,Louisville,,0,1,,,0,1,1,1,118,7,2,59,186,65,,6,,,,107,83,987,112,77,11,15,5,,3,1,,0,12,3,0,1,,28,148,2,185428,1,2400,5,677,2,100,1,150,1,200,8,30000,,,,,0,0,0,10,,,10,3,4290,4,2153,6,4220,57,17764,2,498,1,48,1117,6391,36491,9,,8,29,1745,3107,483,555,3065,2695,667,465,1132,1919,196910,1215069
2000,2001,6/17/1983,Lubbock,,0,,,1,0,,,,28,2,,6,36,9,5,,,,,49,,30,34,29,5,,0,0,,,,0,28,1,0,0,,8,4,1,223400,35,451000,,,0,0,,,,,,,,,1,37000,0,0,0,12,,0,12,,,,,,,2,411,,,,,5768,3607,9798,,,,,33,2064,284,142,1573,993,375,78,453,438,55701,451995
2000,2001,1/1/1946,Madison,,0,,,1,1,,,,108,3,,40,151,13,6,5,3,,,5,7,321,137,97,2,38,0,0,37,,,0,,,0,0,,,,4,288750,,,5,605,0,0,29,2685,,,7,30250,1,425,,,0,0,0,19,0,,19,1,1909,1,92,1,612,44,7173,1,285,,,9859,16275,36226,,,2,31,559,3359,586,,3035,2642,746,467,1213,1707,264536,903212
2000,2001,,Manchester,,0,,,1,1,1,1,,149,9,,77,235,85,3,3,,3,,25,26,688,131,105,12,14,0,0,,,,0,38,,0,3,1,29,85,2,258562,,,9,501,2,41,,,,,,,,,,,0,0,0,16,,2,18,5,5533,3,1590,2,951,34,6939,3,929,,,5756,29456,51172,1,,5,62,766,4587,191,,4916,3168,895,362,1257,2608,325674,1201000
2000,2001,,Marquette,,0,,,1,0,1,,,56,5,,39,100,13,8,1,,,,22,,59,74,53,8,10,0,0,3,,,0,23,,0,0,,13,31,1,80043,,,1,123,0,0,,,,,6,2083,,,,,0,0,0,9,0,0,9,,,,,,,10,1669,,,,,3086,5998,10762,,,,8,113,990,66,127,959,973,346,191,537,1244,70237,309000
2000,2001,1/16/1971,Memphis,,0,,,1,0,,,,46,4,,18,68,10,6,5,32,,,50,49,90,42,37,5,,,0,1,,,0,5,1,0,0,1,11,36,,,,,2,480,1,350,8,1200,5,600,4,3200,4,200,,,0,0,0,7,0,0,7,1,2055,4,1274,2,1208,15,3990,2,520,1,47,280,2350,11731,,,10,14,492,1183,507,295,1251,1081,151,206,357,472,65939,1455808
2000,2001,11/19/1981,Metuchen,,0,,,1,0,1,,,165,13,5,22,205,42,20,3,,,,102,20,418,108,98,5,5,0,0,,,,0,,,0,0,19,269,122,1,105617,2,6525,,,0,0,6,557,6,227,9,20366,,,2,38,0,0,,27,0,0,27,,,4,3496,2,1080,43,15569,1,38,,,2221,39723,62154,,,2,71,667,7168,202,364,7421,5674,1372,414,1786,4012,522719,1253288
2000,2001,8/13/1958,Miami,,0,1,1,,3,,,,193,7,1,57,258,109,23,2,1,3,8,140,54,316,108,98,10,,0,0,,,,0,7,1,0,0,3,56,141,2,679886,3,19175,5,3919,2,417,7,3862,9,16316,64,938420,1,128,11,2520,1,33,25,31,,5,69,2,11639,9,8518,4,2954,55,24385,2,888,2,11648,5090,29957,95148,18,,25,52,2350,17544,1228,1282,14581,8733,2863,451,3319,4542,816207,3791043
2000,2001,,"Military Services, USA",,0,1,1,,4,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,21000,44200,65200,,,,12,220,10399,1304,493,7478,5098,870,700,1570,,,
2000,2001,,Milwaukee,,0,1,,,1,,,2,255,16,2,172,445,293,23,1,1,3,9,163,68,2764,234,176,20,32,0,0,2,4,,0,,17,8,24,3,68,407,11,2322939,1,13800,27,6267,,,5,538,5,4010,40,241181,4,164,,,1,25,0,,1,2,27,5,27065,7,4565,6,3075,133,30881,2,112,2,11,13840,31205,110781,19,1,8,96,2422,9156,358,712,8943,6312,2187,966,3153,5503,685004,2222364
2000,2001,,Mobile,,0,1,,,0,,,,76,8,1,27,112,41,8,6,1,2,,37,12,181,76,57,19,,0,0,,,,0,14,3,0,0,,13,18,1,215039,2,4762,2,300,1,200,4,245,1,65,9,62432,3,470,3,456,0,0,0,10,0,0,10,1,1005,3,1525,,,22,5973,,,,,791,3585,12889,1,,,13,411,1136,239,409,1230,1137,176,233,409,628,66325,1600020
2000,2001,,Monterey in California,,0,,,1,0,2,,1,47,1,,22,70,21,6,,,,,2,34,108,46,35,8,4,0,0,,,,0,9,,0,0,,,,1,1000,3,13500,3,396,0,0,,,,,,,1,3400,,,0,0,,11,1,2,13,,,2,646,2,977,11,3360,3,765,,,1750,14012,21523,1,,4,19,303,6620,191,385,3944,1202,868,200,1068,1094,313405,949300
2000,2001,,Nashville,,0,,,1,0,1,,,37,3,,10,50,22,4,2,,,,54,4,149,50,30,9,10,0,0,,1,,0,4,,0,0,2,8,26,1,204113,,,2,590,0,,2,241,,,5,59210,,,2,730,0,0,0,4,0,0,4,1,629,1,1000,1,236,14,3480,2,764,,,1205,6548,13866,3,,,38,412,1609,290,413,1460,1182,231,229,460,431,73652,1985023
2000,2001,,New Orleans,,0,1,1,,1,1,1,,160,12,,53,225,190,19,1,1,1,,192,123,834,146,108,33,5,0,0,,,,0,8,1,0,0,,,,,,4,120037,25,3145,2,116,17,2234,3,2362,57,92643,9,93,8,1320,2,31,194,,3,23,54,3,10420,10,6541,13,9896,72,32925,8,1677,1,211,4244,18275,84243,48,,36,127,3521,6784,395,335,6125,5679,1690,570,2260,4332,489652,1331561
2000,2001,11/18/1957,New Ulm,,0,,,,0,,,,49,6,2,26,83,1,3,,,,,1,,85,80,44,17,,0,0,16,3,,0,2,,0,1,,7,25,2,13619,,,6,356,2,5280,,,,,,,,,,,0,0,0,11,0,0,11,,,3,510,,,19,2641,,,,,3736,7330,14228,,,,6,223,1038,43,142,1240,1215,220,195,415,766,70835,281065
2000,2001,,New York,1,0,,,,7,3,,,561,46,,231,838,911,251,6,4,5,10,343,250,3490,412,310,77,25,0,0,,,,0,,,,1,16,182,1169,17,2089079,3,166890,17,21852,13,4500,15,1255,6,1298,148,322850,4,500,,,3,118,22,1,3,100,219,12,44904,27,15654,28,13427,228,76763,15,4165,6,222,5845,103438,264637,34,,49,105,3539,33979,983,980,28037,20527,5684,1300,6984,15944,2388047,5276900
2000,2001,,Newark,,0,,1,,5,0,1,,513,30,9,170,722,239,83,11,,14,,251,96,1374,235,206,29,6,0,0,,,,0,,172,0,1,6,148,251,8,829735,114,21247,7,642,,,145,5199,8,229,242,130232,2,31,8,15537,3,117,22,2,1,21,140,4,16629,17,8264,20,7783,132,40474,6,1618,6,397,3141,69004,147450,164,,29,245,4321,17618,436,599,14782,10826,4134,670,4804,11743,1319558,2655985
2000,2001,1/10/1966,Newton (Melkite U.S.),,0,,,1,1,,,,34,2,,8,44,17,3,1,,,,2,,3,35,28,7,,0,0,,,,0,7,,0,0,,,,,,,,,,0,0,,,,,,,,,,,1,,0,,1,0,,,,,,,,,,,,,,362,1260,1622,,,,,,394,18,4,407,431,139,22,161,183,27394,
2000,2001,8/16/1953,Norwich,,0,,,1,0,,,,92,10,1,36,139,64,7,1,2,2,,48,23,269,78,65,12,1,0,0,,,,0,10,23,0,0,2,18,34,,,,,3,242,0,0,,,,,1,165,,,,,0,0,0,12,1,30,42,,,3,1013,3,1147,22,4543,,,,,2581,17466,26792,8,,1,19,,3237,153,291,2979,2245,675,233,908,2289,225016,633722
2000,2001,1/13/1962,Oakland,,0,,,1,0,,,,108,2,,47,157,110,25,2,,,24,99,25,340,87,61,15,8,1,0,1,1,,,2,15,0,1,1,27,149,1,80000,,,2,2000,,,5,1500,6,24000,3,26500,1,900,4,22000,0,0,0,20,,71,91,3,4500,3,1979,6,4518,51,14895,,,,,2000,11000,38983,,,18,31,1064,9964,759,1217,8063,3275,1307,415,1722,2951,429477,2348723
2000,2001,,Ogdensburg,,0,,,1,0,,,,106,8,2,48,164,13,8,3,,,,56,12,171,120,83,5,30,,0,2,,,0,25,,0,1,1,34,404,,,,,3,424,0,0,,,1,550,6,14000,,,,,1,7,12,5,0,0,12,,,2,559,,,26,3996,,,,,2015,9985,16567,2,,2,25,266,1593,196,103,1795,1502,473,271,744,1878,143084,450982
2000,2001,2/6/1973,Oklahoma City,,0,1,1,,0,,1,3,76,2,1,17,96,25,10,2,1,1,3,61,13,154,71,65,6,,0,0,,,,0,43,1,2,1,2,32,67,5,641916,,,5,571,0,0,2,332,,,1,700,1,25,,,,0,0,12,0,,12,1,755,2,942,,,17,3557,2,292,,,3037,8893,17488,,,,7,252,2111,349,469,2102,1555,366,311,677,868,98225,2224000
2000,2001,,Omaha,,0,1,,,0,1,1,1,149,8,,60,217,115,19,3,2,4,6,142,21,306,138,103,2,31,1,0,,1,,0,16,2,0,3,,23,320,5,349495,1,1287,4,650,0,0,6,5500,1,350,14,124230,,,2,62425,0,0,0,34,,,34,2,7218,12,3557,5,2440,62,16097,2,195,1,40,3414,16708,49703,34,2,3,46,2588,4280,444,625,4610,4247,958,595,1553,1935,214046,830522
2000,2001,6/18/1976,Orange in California,,0,,,1,1,1,1,1,116,8,,58,182,89,13,5,,1,,67,12,360,55,47,8,,0,0,,,,0,3,4,,0,1,35,191,3,362032,,,1,23,0,0,2,171,5,602,3,2639227,1,13,1,25,0,0,0,38,,,38,,,3,4658,3,1088,38,14673,2,725,,,15086,37515,73783,10,,10,40,984,17291,710,632,13082,11281,2626,677,3303,2948,1044191,2760948
2000,2001,6/18/1968,Orlando,,0,,,1,,1,,,98,5,,21,124,42,20,2,,1,7,116,15,124,71,61,10,,,0,,,,0,10,,1,0,6,31,171,,,,,,,0,0,10,900,2,325,6,45658,,,9,900,0,0,0,12,0,0,12,,,5,2466,,,31,12753,,,1,60,4342,21342,40975,1,,,35,855,5878,537,737,5474,4365,1011,585,1596,3583,340448,3177046
2000,2001,11/18/1996,Our Lady of Deliverance - Syriac,,0,,,1,0,,,,8,1,,,9,,,,,,,,,,8,6,,1,1,0,,1,,0,2,,2,0,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,130,260,391,,,,,,66,2,18,72,68,14,4,18,22,12100,
2000,2001,3/12/1994,Our Lady of Lebanon of L.A.,,0,,,1,0,,,,28,1,,2,31,9,,,,,,8,,8,29,22,6,3,0,0,,,,0,10,,2,0,,,,,,,,1,55,0,0,,,,,,,,,,,0,0,0,7,0,0,7,,,,,,,,,,,,,,,7,,,,,,457,23,,339,480,99,34,133,181,24411,
2000,2001,12/9/1937,Owensboro,,0,,,1,0,,,,63,4,,16,83,20,2,1,5,,,,4,226,79,47,5,27,,0,,,,0,,2,0,0,3,39,49,1,300000,2,8000,2,170,0,0,3,209,,,2,16000,,,,,0,0,0,19,0,0,19,1,750,3,1091,,,19,4122,,,,,1299,2941,10222,6,,,13,401,1008,176,263,1016,1058,197,230,427,559,51152,778235
2000,2001,10/24/1984,Palm Beach,,0,,,1,0,1,,,69,8,,18,95,38,18,6,,2,1,43,5,156,48,43,5,,0,0,,,,0,4,,1,0,2,26,68,1,230000,,,1,240,0,0,,,1,16,23,13005,3,16,3,311,1,6,80,19,0,,25,,,3,2219,,,14,5568,2,581,,,3088,13761,25242,6,,,18,460,4624,342,384,3760,2307,812,325,1137,2691,244771,1482026
2000,2001,2/21/1969,Parma-Byzantine,,0,,,1,0,,,,28,1,,9,38,3,9,1,,,,4,14,4,37,30,1,8,0,0,,,,0,1,1,,,,2,1,,,,,,,0,0,2,93,2,8500,,,,,,,0,0,0,1,0,0,1,,,,,,,2,339,,,,,193,693,1226,,,,4,23,120,13,29,85,96,44,15,59,224,12572,
2000,2001,7/31/1963,Passaic - Byzantine,,0,,,1,0,1,,,67,7,,14,88,11,4,,,,,15,2,19,93,63,3,27,0,0,,,,0,6,,0,3,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,3,0,0,3,,,,,,,2,245,,,,,384,1863,2495,,,,5,15,287,15,39,304,266,97,26,123,606,32860,
2000,2001,12/9/1937,Paterson,,0,,,1,0,,2,6,163,19,,76,258,199,13,,,1,,158,48,853,111,96,12,3,0,0,,,,0,5,,0,,1,59,141,3,747657,,,8,425,3,244,6,561,2,14000,13,90000,10,111,,,0,0,0,13,2,5,18,2,1852,5,2512,5,1568,57,16783,3,519,,,8473,36908,68633,24,,14,133,1129,8959,225,364,7943,4411,1603,457,2060,3720,407932,1093309
2000,2001,11/6/1975,Pensacola-Tallahassee,,0,,,1,0,,,,50,8,,15,73,9,31,2,,,17,53,5,51,50,41,10,,0,0,,,,0,9,,0,0,,,,1,,,,3,210,0,0,,,,,4,21968,,,1,2420,0,0,0,16,0,0,16,,,1,612,,,8,2457,,,1,16,1266,5346,9713,,,,9,202,1258,,1730,1251,990,201,187,388,593,67425,1274000
2000,2001,,Peoria,,0,,,1,0,,1,1,168,13,,66,247,49,1,3,,3,,81,21,321,165,133,21,11,0,0,,,,0,39,5,0,0,2,22,38,8,1409004,,,6,500,1,55,2,349,,,1,16921,1,4,3,2158,0,0,0,34,0,0,34,1,150,6,2588,1,331,47,12440,,,,,2744,10616,28903,16,,2,40,1033,2729,455,517,2515,3041,475,448,923,2011,221932,1440518
