Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2001,2002,,Portland in Oregon,,0,1,,,1,,2,2,97,6,1,51,155,182,21,4,,1,,25,81,527,125,77,34,10,2,0,,2,,0,26,1,0,,4,19,178,9,2150915,5,87641,8,1797,,,4,1704,6,1346,16,2137916,3,52,,,1,18,97,1,0,42,61,2,5144,3,1511,7,3451,41,8786,2,402,,,3907,12624,35886,41,,10,48,1383,5661,717,704,4737,2246,769,496,1265,1985,351164,2969847
2001,2002,,"Portland, ME",,0,,,1,1,1,,,109,5,,62,176,46,6,1,,1,3,23,28,406,136,87,13,34,0,0,1,1,,0,51,,0,0,1,14,72,3,371522,1,6400,8,1025,0,0,4,360,7,3429,,,,,1,12,0,0,0,11,0,,11,1,3879,1,301,2,767,17,3985,1,168,,,2360,13204,24675,1,,1,23,431,2806,313,346,3086,4159,746,395,1141,2947,213680,1274923
2001,2002,,Providence,,0,,,1,1,2,1,1,191,18,1,96,306,105,20,6,,1,,96,129,655,157,138,7,12,,,,,,0,8,20,0,,2,38,154,1,249454,1,15,13,865,0,0,9,615,2,174,11,58321,1,3,12,150000,1,9,3,18,0,0,27,2,7557,4,2198,8,3823,49,11863,4,1341,,,9513,32664,68986,47,,37,93,1656,5398,201,312,6143,4729,1557,368,1925,5458,639962,1048319
2001,2002,11/15/1941,Pueblo,,0,,,1,0,1,1,1,34,2,1,34,71,32,4,1,,1,,15,7,100,52,33,14,3,1,0,1,,,0,56,,0,1,,9,49,5,935217,,,2,1353,0,0,,,1,215,3,4200,,,,,0,0,,6,0,0,6,,,1,53,1,99,3,713,1,392,,,2148,5376,8787,,,1,14,102,1832,162,464,1356,768,276,139,415,1286,108153,601000
2001,2002,12/12/1924,Raleigh,,0,,,1,0,1,,,60,4,,22,86,54,16,3,,1,,23,8,77,76,46,20,,,0,10,1,,0,12,5,0,0,5,12,120,,,,,,,0,0,,,,,12,57440,,,,,1,5,0,12,0,0,17,,,1,862,,,30,6943,,,,,3158,14248,25228,1,,5,7,370,4399,268,421,3377,1914,453,409,862,833,172163,3811423
2001,2002,8/4/1902,Rapid City,,0,,,1,0,,,,32,2,,12,46,30,,2,,,1,28,5,58,97,24,7,65,0,0,1,,,0,32,4,0,,3,6,28,,,,,,,1,7,1,15,2,1601,12,9364,,,2,,0,0,0,11,0,0,11,,,1,190,1,202,1,480,1,226,,,1428,3459,5996,2,,,4,93,605,73,84,637,484,98,87,185,429,30266,227211
2001,2002,3/27/1931,Reno,,0,,,1,0,,,,15,1,,5,21,10,14,,,1,,9,3,36,28,18,5,1,4,0,,,,0,7,,0,0,1,7,21,1,215698,3,215698,,,0,0,2,192,,,7,35475,,,,,0,0,0,7,0,0,7,,,1,621,,,4,1155,,,,,1043,4406,7232,,,1,5,107,1642,193,128,1365,562,220,95,315,369,75355,575690
2001,2002,,Richmond,,0,,,1,0,,1,,121,9,,35,165,33,15,,,,3,32,10,187,144,107,9,19,1,0,6,7,,0,8,2,0,0,4,48,378,10,644331,,,15,2733,,,2,85,,,8,10400,5,284,,,0,0,0,8,0,0,8,,,5,1957,3,864,22,8950,1,433,4,384,5591,19591,37778,5,,4,7,859,3873,439,1012,3733,1885,600,654,1254,1526,208008,4674975
2001,2002,,Rochester,,0,,,1,0,,2,1,141,7,,99,247,61,26,1,1,1,5,132,38,647,154,98,5,36,5,,7,8,,0,11,,1,4,,68,322,2,251000,2,850,4,1400,2,45,1,140,7,520,45,881000,10,100,,,1,5,1,4,0,0,9,1,111,1,138,6,3394,49,11251,5,859,,,4877,21883,42472,1,,,26,485,4937,330,657,4807,4267,1366,521,1887,4140,340000,1490891
2001,2002,9/23/1908,Rockford,,0,,,1,0,2,1,2,118,6,,41,165,48,14,5,1,7,18,117,17,249,105,82,9,14,0,0,,,,0,,1,0,0,,,,3,511076,13,46487,8,795,0,0,1,62,,,11,315221,,,,,0,0,0,46,0,0,46,,,6,3291,2,926,41,12221,,,,,3978,23978,44440,18,,18,32,1010,5980,254,539,6313,3490,959,429,1388,2038,375185,1309058
2001,2002,4/6/1957,Rockville Centre,,0,,,1,2,2,,,282,15,2,103,402,32,36,2,,,18,231,95,1419,134,130,4,,0,,,,,0,1,,0,0,4,253,451,5,1415065,5,610871,,,4,8588,101,4176,4,1708,20,27970,17,242,103,197500,1,23,,,,5,28,2,5766,4,3994,8,7305,59,28062,4,647,3,96,3356,118676,167930,11,,57,161,1979,21731,697,517,29996,17155,4774,1220,5994,13147,1548623,2978121
2001,2002,,Sacramento,,0,,,1,1,1,1,1,117,5,,43,165,59,30,3,,2,,115,24,179,98,88,8,,0,0,2,,,0,42,3,0,0,,26,81,7,447662,,,1,105,1,21,4,1289,1,25,8,110978,,,,,0,0,0,44,2,4,48,,,4,1851,3,2561,46,13107,,,,,2399,17433,37399,13,2,7,23,860,8907,585,773,7159,5194,1090,471,1561,2941,500097,3125610
2001,2002,2/26/1938,Saginaw,,0,,,1,0,,,,68,2,2,37,109,13,5,1,,,,14,,124,108,70,5,15,1,0,15,2,,0,,,0,,,24,23,1,264210,1,10820,1,100,4,187,9,320,2,1271,,,,,,,0,0,0,2,0,0,2,,,3,801,,,28,4989,,,,,2248,9248,17286,1,,,11,268,1891,287,226,2087,2631,490,294,784,1762,139664,724142
2001,2002,,Salina,,0,,,1,0,1,,,46,1,1,17,65,16,3,2,,,,,1,211,92,37,10,43,0,0,3,2,,0,,,0,0,,14,27,,,,,5,342,0,0,,,,,,,,,,,0,0,0,9,0,0,9,,,4,493,1,265,12,2101,,,,,1808,5254,9930,3,,,4,219,982,98,199,732,995,216,201,417,661,49246,325112
2001,2002,,Salt Lake City,,0,,,1,0,,1,1,46,5,1,7,59,26,8,1,,,5,46,12,58,47,34,8,3,1,0,,1,,0,16,,0,0,2,9,36,,,,,1,750,0,0,9,1067,,,3,272967,,,,,0,0,0,13,0,0,13,,,3,1646,,,10,3739,,,,,1346,7063,13807,6,,,2,302,3367,513,326,2180,1467,436,221,657,637,120000,2233000
2001,2002,10/16/1961,San Angelo,,0,,,1,0,,,,27,3,,9,39,16,9,,,,,39,,28,49,28,6,13,1,0,1,,,0,24,,0,0,,11,10,,,,,,,0,0,,,,,,,,,,,0,0,0,8,0,0,8,,,,,,,3,785,,,,,4992,9073,14858,,,,1,60,1907,165,235,1863,1380,386,105,491,636,82522,683043
2001,2002,,San Antonio,,0,1,,,2,1,,,98,12,1,40,151,188,42,3,1,,15,298,91,903,138,86,48,3,1,0,,,,0,33,2,1,0,7,42,150,3,286146,3,,8,491,3,167,20,1934,5,3318,6,,,,1,140,1,6,35,6,12,45,57,4,11998,2,792,8,3080,35,10447,4,1765,,,11928,33938,74005,33,1,16,107,1445,12324,712,721,9202,6088,2021,448,2469,4841,640186,1906519
2001,2002,11/6/1978,San Bernardino,,0,,,1,1,,,,74,7,,58,139,106,11,1,1,1,,85,16,151,97,55,28,5,,,5,2,,,13,,0,0,,15,97,2,231321,,,,,0,0,,,3,3100,67,68000,,,,,1,11,0,12,0,0,23,,,2,935,,,34,7906,1,382,,,9170,34540,52956,3,,1,21,480,10542,903,622,12127,3947,1688,258,1946,3200,943898,3254821
2001,2002,7/11/1936,San Diego,,0,,,1,1,,1,1,117,11,1,62,191,104,96,2,,,4,78,20,345,98,85,11,2,0,0,,,,0,16,2,0,0,,44,166,1,22897,1,17000,5,624,1,62,1,594,11,85458,9,85075,1,61,3,463,1,5,11,8,0,0,13,1,7062,3,2162,2,1449,43,13712,1,349,1,212,9502,32973,67434,11,,,45,1591,11345,1513,1017,10667,4274,1781,549,2330,3020,901172,2956195
2001,2002,,San Francisco,,0,1,1,,1,,,,134,8,1,72,215,183,58,4,,,,74,50,794,90,75,14,1,0,0,,,,0,11,5,0,0,,,,3,572703,,,13,3000,16,15000,5,363,,,8,16500,,,35,788000,1,12,89,3,0,2,17,3,11289,4,3703,10,4482,60,19054,5,1854,,,2125,16045,58569,18,4,12,122,1831,7144,478,338,5196,2920,1127,332,1459,1885,425210,1744050
2001,2002,1/27/1981,San Jose in California,,0,,,1,0,1,,,74,3,,41,118,189,16,1,,,,8,59,394,48,40,8,,0,0,,,,0,3,1,0,0,5,37,116,2,202486,,,2,107,0,0,1,215,,,,,,,,,0,0,0,20,0,0,20,1,7356,2,1889,4,4166,29,10446,1,19,,,2452,15306,41654,3,,,30,491,8550,644,495,5668,3076,1232,407,1639,1844,584000,1682585
2001,2002,,Santa Fe,,0,1,1,,0,,2,,77,3,,36,116,82,9,6,,1,,143,93,246,92,67,22,,1,0,2,,,0,217,4,0,0,1,30,162,4,11996,1,5988,2,71,0,0,1,101,4,1435,5,297918,1,16,,,0,0,0,21,0,5,26,1,1700,1,1038,1,750,16,4171,,,,,6095,18942,32722,,,3,22,357,6106,327,640,5378,3469,1207,232,1439,2993,287055,1083069
2001,2002,2/21/1962,Santa Rosa in California,,0,,,1,0,1,,,61,7,1,21,90,13,11,1,,,1,39,35,69,42,40,,1,0,0,1,,,0,22,13,0,0,,7,27,5,643795,,,1,54,1,107,2,80,,,12,28429,2,12,,,0,0,0,4,0,0,4,,,2,789,4,1164,11,2674,2,187,,,1100,6641,12559,1,,,3,306,3254,125,187,2204,870,524,220,774,995,148605,753893
2001,2002,,Savannah,,,,,1,0,1,,,47,9,,13,69,27,11,3,,3,16,50,9,125,52,37,14,1,0,0,,,,0,26,,1,0,1,11,21,3,300000,,,,,1,51,,,1,25,20,120000,,,,,0,0,0,21,0,0,21,,,2,800,3,1067,16,4608,,,,,509,5752,12757,4,,2,40,469,1652,247,425,1372,1238,250,221,471,657,72955,2850497
2001,2002,,Scranton,,0,,,1,1,,,,245,19,,76,340,94,8,6,,3,,51,14,723,195,184,7,4,0,0,,,,0,85,25,1,4,1,58,17,7,910254,3,95518,4,767,5,976,9,463,9,1586,13,197615,1,157,,,1,8,4,17,1,,25,4,12103,9,3304,2,764,47,11110,,,1,18,14645,28418,70387,10,,,88,871,4830,330,355,5458,8344,1359,479,1838,5695,365079,1066308
2001,2002,,Seattle,,0,1,1,,1,,1,2,123,4,,53,180,107,20,2,,3,,74,13,492,139,111,14,7,0,0,1,5,,0,30,,0,0,,,,8,1568630,15,379913,19,2057,,,9,825,,,37,111097,6,289,,,0,0,0,30,0,0,30,2,7440,3,2429,6,3204,54,15226,3,823,,,5585,35290,70027,,,,,,6956,1198,662,6049,3559,986,896,1882,2982,535500,4655100
2001,2002,6/16/1986,Shreveport,,0,,,1,0,,,,29,2,,10,41,14,4,,,1,,6,6,54,32,24,7,1,0,0,,,,0,13,2,0,0,,,21,2,1049,3,409891,1,192,0,0,2,100,2,325,21,15559,1,184,2,2625,0,0,0,2,0,0,2,,,2,690,,,9,1918,,,,,719,2184,5513,1,,,5,171,529,145,232,591,591,100,107,207,332,39256,785176
2001,2002,1/15/1902,Sioux City,,0,,,1,0,1,,,103,11,,48,162,1,,,,,37,37,,94,124,89,,35,0,0,,,,0,,1,0,0,,8,22,3,436056,,,3,316,0,0,,,1,30,4,5881,,,,,0,0,0,13,0,0,13,1,969,8,2300,,,26,5000,,,,,3755,7992,20029,5,,,12,549,1676,118,210,1788,1844,345,323,668,1100,96899,468549
2001,2002,,Sioux Falls,,0,,,1,0,1,1,2,82,3,,36,121,36,7,6,,3,1,26,11,392,151,66,15,61,3,1,2,,3,0,,,0,0,2,29,42,9,485000,,,9,1500,0,0,,,2,145,5,112000,1,15,,,0,0,0,26,0,0,26,2,1783,3,1028,,,21,4355,,,,,6726,10395,24313,1,,1,7,351,1653,80,317,1888,1897,342,353,695,972,125206,539321
2001,2002,12/17/1913,Spokane,,0,,,1,0,,,1,51,3,1,26,81,103,,1,,1,,52,11,281,78,43,4,28,2,0,,3,1,0,3,1,0,0,11,289,1,7,371963,2,19112,11,1604,0,0,14,1002,2,311,4,17164,1,23,1,716,1,9,5,4,0,0,13,1,4631,1,247,1,465,16,3701,,,,,563,2403,12023,5,1,5,2,291,919,191,163,815,1078,184,138,322,491,75791,691931
2001,2002,,Springfield in Illinois,,0,,,1,0,1,,,95,10,1,33,139,59,8,,,,,5,29,661,162,71,12,71,,0,7,1,,0,,,0,2,,,,8,900711,,,3,410,1,140,1,105,1,58,,,1,93,,,0,0,0,15,1,0,15,2,1629,2,576,5,2112,53,11915,,,,,2973,9449,28669,1,,1,46,712,2528,358,451,2629,2592,544,556,1100,1735,157461,1106124
2001,2002,,Springfield in Massachusetts,,0,,,1,0,1,,,177,5,1,37,220,40,,2,,,9,59,7,604,127,118,9,6,1,0,,,,0,15,1,0,2,2,33,51,1,203600,3,6769,11,1254,1,100,1,126,1,5943,3,64641,2,312,,,0,0,0,12,0,0,12,2,1062,4,1425,,,26,7168,,,,,9422,21310,40399,,,,40,423,3717,141,670,3807,2974,1040,285,1325,4124,267748,792195
2001,2002,8/24/1956,Springfield-Cape Girardeau,,0,,,1,0,,,2,56,2,,18,76,69,11,2,1,2,,10,71,108,65,46,10,6,1,0,2,,,0,19,2,0,0,1,16,28,4,609654,,,2,400,0,0,1,45,,,1,1179,,,1,44660,0,0,0,10,2,21,31,,,3,907,,,22,3732,,,,,1774,4298,10740,1,,1,5,267,746,555,230,1366,955,206,250,456,642,61788,1059606
2001,2002,,St. Augustine,,0,,,1,0,,,,64,7,,17,88,26,21,2,,,,29,3,112,51,47,3,,1,0,,,,0,8,,0,0,,,,1,228511,,,2,43568,0,0,,,,,9,65000,4,21,5,275,0,0,0,22,0,0,22,,,2,1853,,,24,8121,,,1,117,1462,8150,19725,1,,,14,532,2296,317,486,2295,1663,475,309,784,1148,143413,1674910
2001,2002,,St. Cloud,,0,,,1,0,2,1,2,84,2,,49,135,111,1,1,1,2,1,36,76,631,138,73,13,52,0,0,,,,0,,,0,1,,12,95,4,226871,,,13,1215,1,223,,,,,66,37641,7,51,9,773,0,,0,11,1,2,13,2,4162,1,581,1,313,33,5753,,,,,7088,14301,32211,36,,8,43,814,2341,79,213,2539,2610,723,300,1023,1386,147849,499103
2001,2002,12/4/1982,St. George's in Canton Romanian,,0,,,1,0,1,,,8,,,7,15,2,4,,,1,,,,,15,9,2,4,0,0,,,,0,4,,0,0,,,1,,,,,,,0,0,,,,,,,,,,,0,0,0,2,0,0,2,,,,,,,,,,,,,6,10,18,,,,,,19,,16,,,14,3,17,12,5000,
2001,2002,12/3/1983,St. Josaphat in Parma,,0,,,1,0,,,,33,2,,7,42,2,7,,,1,,7,10,10,38,31,1,6,0,0,,,,0,2,,0,0,,3,,,,,,2,168,0,0,,,,,,,,,,,0,0,0,4,0,,4,,,,,,,2,298,,,,,31,525,858,,,,2,33,119,6,,111,126,54,10,64,235,11224,
2001,2002,,St. Louis,,0,1,,,3,1,1,1,348,24,8,98,478,349,15,,2,14,15,246,151,1996,220,188,20,12,0,0,,,,0,8,,1,3,,,,10,1180000,,,34,31000,9,1200,16,1800,17,4000,35,125000,,,,,2,65,45,7,3,56,128,2,14000,14,6377,16,9080,147,39915,9,2806,9,315,970,24327,97918,37,,21,130,3659,7796,532,920,5290,7665,1769,887,2656,4664,555750,2100000
2001,2002,1/10/1966,"St. Maron, Brooklyn",,0,,1,1,0,,,,40,6,,15,61,12,,,,,,12,5,2,33,32,1,,0,0,,,,0,4,,0,0,,,,,,,,,,0,0,,,,,,,,,,,1,1,2,2,0,0,3,,,,,,,,,,,,,340,1380,1723,,,,,,468,15,52,323,3939,108,32,140,244,30000,
2001,2002,1/1/1961,St. Nicholas Chicago Ukrainian,,0,,,1,0,1,1,,16,1,,3,20,13,19,,,,2,12,,2,36,23,3,9,2,0,,,,0,7,,0,0,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,2,0,0,2,,,1,76,,,2,380,,,,,152,325,935,,,,2,52,255,5,7,250,260,52,15,67,180,10000,
2001,2002,,St. Paul and Minneapolis,,0,1,1,,2,2,,,229,11,3,104,347,170,44,4,,4,17,190,45,949,222,176,30,15,1,0,,,,0,5,4,0,0,,72,653,3,95097,,,4,1049,1,4200,,,4,,5,,,,,,2,62,86,,0,0,62,3,17110,10,7633,3,461,93,27764,3,498,,,,66730,120258,21,,,44,1837,11312,507,1399,11088,8382,2104,1280,3384,4811,785584,2899361
2001,2002,6/17/1968,St. Petersburg,,0,,,1,0,2,,,96,1,,31,128,131,114,1,1,4,50,93,52,353,73,61,12,2,0,0,,,,0,4,1,0,0,18,96,,2,312771,7,35000,8,900,5,11000,14,2000,3,1400,11,15250,,,,,0,0,0,24,0,0,24,1,9931,3,1983,2,976,30,10147,4,1098,2,131,2727,19721,46738,6,2,8,41,909,4895,634,600,5363,3645,916,543,1495,4390,384259,2561727
2001,2002,1/26/1982,St. Thomas the Apostle,,0,,,1,0,,,,17,2,2,2,23,,,,,,,,,,14,11,3,,0,0,,,,0,,,1,0,,,,,,,,3,,0,0,,,,,1,60,,,,,0,0,0,3,0,0,3,,,,,,,,,,,,,,,3,,,,,,1059,12,,955,,424,26,450,193,90000,
2001,2002,4/20/1977,"St. Thomas, Virgin Islands",,0,,,1,0,1,,,10,3,,1,14,6,1,3,,,,20,4,17,8,6,2,,0,0,,,,0,2,,0,0,1,3,,,,,,,,0,0,,,,,5,535,,,,,0,0,0,2,0,0,2,,,2,233,,,3,584,,,,,226,770,1815,,,1,1,69,249,26,9,226,188,66,23,89,122,30000,108612
2001,2002,8/8/1956,Stamford-Ukrainian,,0,,,1,0,,,,53,,,11,64,,25,2,1,1,2,7,3,32,52,40,4,8,0,0,,,,0,3,1,0,0,,,,,,,,1,31,0,0,1,44,,,2,180,,,,,1,0,20,1,0,0,1,,,1,180,,,3,255,,,,,381,828,1645,,,,3,28,175,4,,129,177,42,6,48,330,16600,
2001,2002,1/1/1944,Steubenville,,0,,,1,0,1,,,56,,,51,107,29,14,1,,1,,5,8,95,73,71,2,,0,0,,,,0,3,,0,0,,,,2,264657,,,,,0,0,,,,,1,17987,1,55,,,0,0,0,11,0,0,11,1,2208,3,753,,,17,2390,,,,,672,2399,8433,6,,,12,202,774,221,138,763,840,190,151,341,805,40859,515672
2001,2002,1/13/1962,Stockton,,0,,,1,0,1,,,49,5,,14,68,15,16,2,,2,,34,4,54,32,28,4,,0,0,,,,0,12,2,0,0,2,16,128,3,322514,1,2447,2,3484,0,0,,,2,274,1,20000,,,,,0,0,0,7,0,0,7,,,2,1524,,,12,3386,,,,,1528,14062,20507,2,,2,5,246,5893,333,889,3871,2106,708,160,868,1553,216919,1122741
2001,2002,5/3/1905,Superior,,0,,,1,0,,,,47,1,,28,76,14,1,,,,2,50,1,107,113,43,6,59,0,0,1,4,,0,,1,0,1,,11,31,7,278713,4,20511,2,77,0,0,5,390,,,5,520,17,170,15,350,0,0,0,8,0,0,8,,,,,,,17,2900,,,,,3564,7733,14205,,,1,7,175,990,256,128,1341,1246,261,209,470,1261,87403,417669
2001,2002,,Syracuse,,0,,,1,1,1,,,197,14,,71,282,60,8,4,,4,,73,16,497,169,153,4,12,0,0,,,,3,15,20,0,3,18,472,,3,1002596,1,300,54,,10,150,,,3,60,8,62800,13,125,,,0,0,0,22,2,22,44,1,2915,5,2709,1,743,37,6975,,,,,7777,31003,52166,4,,6,63,727,5159,234,451,5152,4276,1267,578,1845,4841,345736,1174887
2001,2002,4/15/1910,Toledo,,0,,,1,1,1,,,140,8,1,57,206,55,13,3,2,3,,191,7,689,161,99,10,45,,0,7,,,0,,11,1,2,,,,6,971661,,,3,926,,,,,,,18,13857,,,,,0,0,0,17,0,0,17,2,1585,10,3755,4,2660,82,20725,3,636,1,78,1983,10439,41878,18,1,1,82,1739,3811,587,961,5379,4944,956,864,1820,3195,319280,1489769
2001,2002,,Trenton,,0,,,1,0,1,,,160,8,,71,239,43,40,1,,6,13,276,72,433,126,111,15,1,0,0,,,,0,11,,0,0,4,71,174,1,139000,1,4000,1,384,1,22,7,650,11,20806,15,30000,1,163,1,2000,0,0,0,27,0,0,27,1,2420,8,6480,3,1131,50,27491,2,594,1,18,1411,63021,102593,7,,14,90,1766,10446,391,445,11589,9180,2071,622,2693,7182,740357,1367348
2001,2002,,Tucson,,0,,,1,0,,,,76,7,,31,114,68,38,2,,1,3,124,9,239,71,56,12,2,0,0,1,,,0,30,,0,0,9,108,,3,337935,1,42000,,,0,0,,,,,1,400500,,,1,2500,0,0,0,15,0,0,15,,,4,1721,2,211,20,5255,2,660,,,5075,19389,32326,3,,7,48,363,6888,334,486,6170,3096,893,250,1143,2329,330617,1452721
2001,2002,2/7/1973,Tulsa,,0,,,1,0,,,,48,4,,23,75,21,9,2,,,8,59,6,105,80,38,8,34,0,0,,,,0,,,0,0,1,9,50,2,250000,,,2,260,0,0,,,2,130,2,4500,,,,,0,0,0,20,0,0,20,,,1,955,1,354,10,2536,1,1141,,,1600,4800,11386,1,,4,2,329,1263,190,308,1071,850,156,199,355,500,61000,1560683
2001,2002,12/12/1986,Tyler,,0,,,1,0,,,,33,4,2,4,43,16,20,2,,2,20,65,5,60,42,36,6,,0,0,,,,0,26,2,2,0,5,10,7,6,894795,38,7797,,,0,0,,,,,1,120,,,,,0,0,0,10,0,0,10,,,1,204,,,4,971,,,,,1245,5017,7447,,,,2,91,1859,201,163,1342,756,223,103,326,293,54879,1242826
2001,2002,12/3/1981,Van Nuys- Byzantine,,0,,,1,0,1,,,14,2,,2,18,5,1,,,1,1,4,7,3,19,14,5,,0,0,,,,0,,1,0,0,7,3,,,,,,,,0,0,,,,,,,,,1,30,0,0,0,1,0,0,1,,,,,,,,,,,,,179,458,638,,,,,,95,15,18,128,146,12,8,20,42,3016,
2001,2002,10/25/1984,Venice,,0,,,1,0,,,,71,5,,22,98,76,88,5,,1,,75,32,120,51,40,11,,0,0,,,,0,5,10,0,0,2,27,80,2,30747,7,38701,,,0,0,1,81,2,981,17,45725,,,2,7461,0,0,0,13,0,0,13,,,3,1645,,,9,3726,,,,,420,10038,15931,7,,2,10,381,3460,229,528,3023,2549,479,258,737,2418,199748,1617150
2001,2002,5/29/1982,Victoria in Texas,,0,,,1,0,,,,44,3,,10,57,8,7,1,,1,6,25,,135,50,36,5,9,0,0,,,,0,18,,0,0,,24,20,,,,,1,59,0,0,,,,,,,,,,,0,0,0,7,0,0,7,,,2,158,1,407,11,1982,1,321,,,2892,6816,12583,,,,21,247,1600,48,101,1374,1251,338,123,461,1067,108884,211935
2001,2002,7/22/1939,Washington,1,2,,,,3,,1,2,213,28,2,72,315,682,177,4,1,5,,237,137,752,140,123,17,,0,0,,,,0,9,1,0,0,1,32,376,3,477060,5,201622,10,1209,1,60,5,671,9,383,65,149644,34,152,15,11945,2,18,89,27,30,167,212,3,20442,1,604,16,8871,79,22828,8,1625,1,144,4550,24860,84136,25,,47,82,2457,6612,973,632,6719,5358,1496,868,2364,3148,551436,2528235
2001,2002,,Wheeling-Charleston,,0,,,1,0,1,1,,78,3,,39,120,65,10,1,,2,2,30,20,255,112,68,21,21,0,2,8,,,0,25,4,0,2,10,49,,3,495658,2,9576,4,642,1,21,4,415,1,20,8,18024,,,,,0,0,0,13,0,0,13,1,1497,7,1609,1,49,25,5129,1,153,,,1195,4216,13861,1,,2,14,505,995,220,321,1222,923,143,201,344,1133,69614,1806928
2001,2002,,Wichita,,0,,,1,0,1,,,82,5,,42,129,7,,3,,4,,2,,331,92,67,1,24,0,0,,,,0,,,0,0,,12,35,6,521575,2,32953,2,390,0,0,1,214,1,96,1,23708,,,1,4926,0,0,0,28,0,0,28,1,2017,4,2163,,,32,8404,,,,,3123,7273,23008,2,,,17,578,2461,391,405,2445,1759,470,357,827,950,115537,946674
2001,2002,,Wilmington,,0,,,1,0,,,,91,10,,24,125,91,19,,,2,20,73,25,231,56,51,4,1,0,0,,,,0,21,8,0,0,,34,76,1,209031,2,1050,5,394,4,81,2,217,2,417,19,316149,1,94,,,0,0,0,18,0,0,18,,,5,2997,3,1709,25,9629,4,1065,1,100,1229,11344,28091,16,,7,43,910,2905,288,378,2903,2057,552,360,912,1574,215000,1179504
2001,2002,,Winona,,0,,,1,0,1,,,70,5,,43,118,9,3,1,,1,,6,21,460,118,56,4,53,0,0,3,2,,0,1,2,0,0,1,11,67,2,78700,1,6200,8,838,0,0,3,8633,2,89,7,13000,1,17,1,90,1,6,48,2,0,0,8,1,1368,4,1224,,,27,5151,,,,,5295,11085,24131,1,,2,27,358,1923,85,220,2117,2152,393,343,736,1212,151081,557684
2001,2002,1/14/1950,Worcester,,0,,,1,1,,3,,179,17,,44,240,111,3,,,,,66,80,478,126,122,4,1,0,0,,,,0,,,0,0,,,,1,200000,,,,,,,10,1825,2,285,20,33000,1,180,1,80,1,1,0,13,0,2,15,3,6885,4,2762,4,1568,22,5645,2,668,1,82,2029,7923,27577,3,,6,39,719,4478,138,284,4466,2668,898,241,1139,3816,304930,750960
2001,2002,6/23/1951,Yakima,,0,,,1,0,,,,45,13,,13,71,12,4,4,,2,,23,7,47,41,37,4,,0,0,,,,0,4,2,0,0,,7,13,3,372891,,,,,0,0,2,380,,,5,37407,,,,,0,0,0,20,0,0,20,,,,,1,167,6,1758,1,125,,,1357,5530,8957,,,4,9,125,2836,106,153,2263,633,359,152,511,496,69611,461600
2001,2002,5/15/1943,Youngstown,,0,,,1,0,1,,,121,5,1,55,182,23,2,2,,2,,68,20,230,116,106,5,5,0,0,,,,0,2,,0,0,,32,95,3,985869,,,6,706,0,0,3,240,4,400,14,20039,,,3,149,0,0,0,14,0,0,14,1,1522,6,2801,,,44,13691,1,326,,,2575,15775,36704,3,,,30,781,3047,307,540,3301,3480,734,517,1251,3023,245585,1227633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312,5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  974,291 ","  71,590 ","  79,199 ","  842,674 ","  609,397 ",,,"  249,182 ","  472,642 ","  62,228,576 ","  280,693,277 "
