Peoria,3601,3348,3211,3165,2567,2515,2445,2872,2936,3825,2719,2796,2848,2356,2056,2039,2406,2204,1564,2143
Personal Ordinariate of St. Peter,,,,,,,,,,,,,,,,,,,,
Philadelphia,16492,,,,13415,15308,14466,17518,17502,14807,14281,13623,13778,13311,12750,12669,11908,11015,10480,11208
Philadelphia (Archdiocese),,13090,14011,13836,,,,,,,,,,,,,,,,
Philadelphia-Ukrainian,,402,367,,210,214,219,230,195,173,145,214,225,113,217,244,191,240,241,186
Philadelphia-Ukranian,418,,,377,,,,,,,,,,,,,,,,
Phoenix,5328,6772,6032,6914,7005,8143,8188,9516,9414,8375,7205,7333,8678,7801,8233,9653,8709,8637,8785,8296
Pittsburgh,2083,9500,9295,9751,8985,8797,8847,8205,8096,7626,7516,7196,7351,7148,6624,6369,6438,6072,5442,5265
Pittsburgh - Byzantine,507,430,356,320,331,530,401,244,264,320,286,265,219,215,189,196,157,185,171,173
Porland OR (Archdiocese),,3525,,,,,,,,,,,,,,,,,,
Portland ME,3546,3445,3238,3304,3281,3132,3086,3006,2914,2501,2528,2447,2394,2125,2032,1880,1648,1610,1463,1439
Portland OR,3163,,,,,,,,,,,,,,,,,,,
Portland OR (Archdiocese),,,3802,4023,,,,,,,,,,,,,,,,
Portland in Oregon,,,,,4300,4206,4737,4736,4864,4919,4811,4806,5108,5470,5073,5005,5098,5351,5234,5501
Providence,6419,6428,6624,6792,6746,6448,6143,6143,6162,6167,5441,4691,4688,4552,4501,4479,4479,4114,3854,2736
Pueblo,1632,1436,1611,1461,1356,1356,1356,1554,1554,1648,1700,1800,762,1208,1113,1307,891,1155,1155,898
Raleigh,1505,2068,2890,2887,2878,2898,3377,4658,3443,3542,3851,4033,4569,4906,4947,4706,5107,4690,4908,4996
Rapid City,848,685,906,846,692,674,637,619,509,567,451,504,437,449,463,429,425,451,460,429
Reno,,,1166,1200,1232,1359,1365,1444,1495,1449,1461,1891,1554,1727,1460,1523,1667,1145,1613,1801
Reno-Las Vegas,2102,,,,,,,,,,,,,,,,,,,
Richmond,2698,3349,3439,3811,3512,3619,3733,3719,3628,3535,3567,3669,3541,3522,3425,3365,3323,3402,3181,3499
Rochester,4689,5152,5321,5176,4445,5012,4807,4826,4536,3697,3440,3671,3316,3587,2797,2869,3057,2790,2510,2176
Rockford,4185,4913,5506,5848,6106,6347,6313,6195,6626,6839,6757,6635,6887,7010,6845,6777,7011,6575,6708,6624
Rockville Centre,16979,17282,19034,20283,16914,22181,29996,20397,21905,20497,20124,19487,19393,18911,18506,17537,17123,16722,16323,15451
Romanian - St. George's in Canton,30,,,,,,,,,,,,,,,,,,,
Sacramento,5386,6074,6479,6519,5904,7049,7159,7065,7278,7370,6813,6409,7375,7396,7098,7132,7030,7970,7303,7422
Saginaw,2505,2302,2194,2175,2173,2125,2087,1863,1831,1759,1801,1586,1515,1447,1237,1325,1153,1071,1081,975
Salina,1008,1022,959,862,835,822,732,768,824,708,801,742,744,807,759,836,914,784,860,818
Salt Lake City,1346,1617,1758,1855,1814,2031,2180,2415,2614,2662,2492,2858,2957,3184,3161,1880,3404,3524,3524,3489
San Angelo,2160,2155,1964,2129,2240,2046,1863,2008,1925,2099,1027,1966,20344,1900,1581,1743,1751,1861,1648,1614
San Antonio,9191,,,,10405,10554,9202,9167,9153,8906,9264,8922,8479,8910,9162,9135,9206,9357,8865,8842
San Antonio (Archdiocese),,10117,9927,10688,,,,,,,,,,,,,,,,
San Bernardino,7415,9205,9817,11319,12319,13564,12127,11767,12602,12631,12696,10112,12832,23552,14950,14541,15546,15885,15133,14181
San Diego,7444,8962,9691,9087,8186,8186,10667,9522,8994,8357,8130,8854,8182,7922,8464,8223,9212,9447,9043,8886
San Francisco,4578,,,,5271,5312,5196,4684,5386,3405,3208,4745,4323,5013,4940,4961,5080,5060,4658,5041
San Francisco (Archdiocese),,5167,4648,4648,,,,,,,,,,,,,,,,
San Jose,4706,4417,5654,5469,5744,,,,,,,,,,,,,,,
San Jose in California,,,,,,5720,5668,5707,5793,5255,5985,5307,5706,5604,5582,5534,5929,6150,6306,5101
Santa Fe,4743,,,,5494,5891,5378,5543,5372,5355,5409,4952,5133,5303,5242,5315,5315,4744,4243,4382
Santa Fe (Archdiocese),,4918,5508,5302,,,,,,,,,,,,,,,,
Santa Rosa,1592,1692,2135,2020,1864,,,,,,,,,,,,,,,
Santa Rosa in California,,,,,,976,2204,2444,2488,2242,2523,1439,2403,2523,2495,2665,2421,2313,2139,2452
Savannah,1183,1370,1194,1534,1424,1456,1372,1419,1440,1477,1317,1529,1491,1508,1566,1701,1642,1734,1693,1543
