Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2007,2008,6/5/1977,LA,Houma-Thibodaux,,,,,1,0,,,,35,,,21,56,,56,20,,,,,34,5,25,39,39,2,0,0,0,0,0,0,,3,,,,5,5,,,,,,,,,,1,57,1,63,8,11076,,,,,,,,15,,,15,,,3,1872,,,10,4025,,,,,2942,5301,14155,,,5,4,356,1359,66,40,93,1092,1004,306,69,375,1179,112419,203000
2007,2008,12/19/1944,IN,Indianapolis,,,1,,,0,,1,3,96,3,,49,148,96,244,24,3,1,,,2,27,658,139,95,19,14,0,0,9,2,0,,12,,,,1,45,183,2,952742,,,3,410,,,1,93,2,380,5,94000,,,,,,,,26,1,16,42,2,3450,7,3484,4,2423,60,17497,,,,,2374,11507,40777,6,,,17,1784,4181,358,430,586,4102,2866,650,470,1120,1896,230086,2430606
2007,2008,6/6/1977,MS,Jackson,,,,,1,0,1,,,42,1,1,13,57,31,88,,,,,,6,10,195,75,34,17,12,1,1,4,5,0,1,27,,,,1,15,30,1,98787,2,8532,1,225,1,303,2,273,7,4737,5,20155,3,63,3,78,,,,10,,,10,2,44,4,1139,,,15,3357,,,,,1135,3988,9673,,,3,14,352,870,79,71,280,724,431,96,148,244,440,48896,2111593
2007,2008,7/2/1956,MO,Jefferson City,,,,,1,0,,,,64,3,,34,101,11,112,11,,,,11,76,2,68,95,55,6,38,2,0,2,1,0,,15,,,,2,68,32,1,240694,16,120784,1,212,,,,,,,2,18482,,,,,,,,17,,,17,,,2,1122,,,37,6190,,,,,1603,4007,12939,3,,1,15,484,1144,97,126,241,1259,1123,265,216,481,679,80542,870832
2007,2008,3/24/1949,IL,Joliet in Illinois,,,,,1,0,2,1,1,120,5,2,51,178,93,271,16,2,1,3,25,198,71,553,120,96,15,8,1,0,0,1,0,,10,,,1,,54,368,3,674547,,,17,39685,,,4,1191,,,7,58433,1,124,,,,,,32,,,32,3,13105,4,2521,4,3264,56,18262,,,,,3847,48201,89232,24,,20,32,1938,9131,158,386,684,9848,8068,1392,451,1843,3568,658016,1808308
2007,2008,6/23/1951,AK,Juneau,,,,,,0,,,,6,1,,,7,2,9,1,,,,,4,,5,9,6,3,2,0,0,0,0,0,,19,,,2,,5,9,1,40000,,,,,,,1,100,,,1,10000,,,1,15000,,,,1,,,1,,,,,,,1,79,,,,,100,419,599,,,,,10,52,15,10,15,111,53,16,7,23,21,6143,74000
2007,2008,7/21/1971,MI,Kalamazoo,,,,,1,0,1,,,41,,,21,62,9,71,6,,,1,10,36,1,235,46,39,7,1,2,0,2,0,0,,13,1,,,1,1,,3,733992,,,4,430,,,16,450,4,289,4,55018,,,,,,,,18,,,18,,,3,672,,,20,3082,,,,,1620,6345,11737,,,,,305,1398,,219,226,1278,1162,219,133,352,767,107700,952812
2007,2008,8/9/1952,KS,Kansas City in Kansas,,,1,,,0,1,1,2,74,2,1,22,99,61,160,12,3,,1,,3,16,542,111,61,12,43,0,0,0,0,0,,,,,5,2,16,105,3,538307,3,16060,4,465,,,2,78,,,10,69800,1,519,,,,,,18,,2,20,3,4715,6,3343,1,183,38,11572,3,150,,,2341,14137,36551,,,,18,1070,3902,157,315,513,3935,3482,686,364,1050,1446,203741,1193425
2007,2008,8/29/1956,MO,Kansas City-St. Joseph,,,,,1,0,1,1,1,65,4,1,36,106,85,191,6,,,1,,62,34,272,87,57,21,6,1,0,0,2,0,,12,,,,1,4,156,3,297002,,,11,6647,,,20,1540,,,7,35332,1,32,2,173,1,7,88,17,,,24,2,8367,4,1327,4,2230,31,7100,1,327,,,1369,10138,30882,,,18,33,1502,2288,212,217,370,2545,1879,439,333,772,1220,134218,1468518
2007,2008,9/8/1988,TN,Knoxville,,,,,,0,,,,47,2,,10,59,13,72,6,3,,1,,25,11,25,45,36,2,7,0,0,0,0,0,,2,2,1,,,2,26,2,511139,1,425,1,600,,,,,2,648,6,49592,,,,,,,,9,,,9,,,2,1228,,,8,2379,,,,,1205,3532,8353,1,,,6,210,1006,64,94,265,929,749,170,106,276,400,58528,2265548
2007,2008,,WI,La Crosse,,,,,1,0,,,1,101,5,2,64,172,16,188,30,,,,,41,4,442,165,107,3,48,0,0,5,0,0,,,,,,,13,40,10,611724,,,10,1062,,,2,156,6,10724,2,2654,,,,,1,6,1,15,,,21,1,2991,7,1653,,,74,8282,,,,,4336,12756,30039,10,,,17,845,2427,,146,302,2638,2711,633,315,948,2081,202103,849626
2007,2008,10/21/1944,IN,Lafayette in Indiana,,,,,1,0,,,,67,16,,24,107,15,122,4,,,,,12,2,72,63,80,18,18,5,0,0,0,0,,,,,,2,10,78,8,1139595,,,3,1016,,,,,,,,,,,,,,,,23,,,23,3,7976,2,719,,,20,4359,,,,,3110,10288,26475,1,,2,10,321,2001,132,227,376,2335,1714,260,211,471,895,100533,1251915
2007,2008,1/11/1918,LA,"Lafayette, LA",,,,,1,0,1,,,99,2,1,40,142,51,193,14,4,,,,82,16,121,121,52,4,7,0,0,0,0,0,,29,,,,,13,57,1,116724,1,24360,13,3407,,,,,14,7834,6,93065,,,,,,,,36,1,10,46,,,9,3892,1,120,29,10586,3,761,,,7057,16176,38638,,,1,11,1038,4424,153,98,365,4060,3400,1083,143,1226,3601,317310,568154
2007,2008,4/25/1980,LA,Lake Charles,,,,,1,0,1,,,39,2,,7,48,10,58,,1,,2,,30,1,16,38,30,7,0,1,0,0,0,0,,13,,,,1,16,58,1,135292,,,1,65,,,1,65,,,1,4204,,,,,,,,10,,,10,,,1,582,,,7,2140,,,,,2141,5361,10234,,,,,263,1031,,155,389,1076,740,208,86,294,979,73972,284311
2007,2008,5/22/1937,MI,Lansing,,,,,1,0,1,,,95,11,1,45,152,47,199,23,1,,,9,95,10,473,95,73,10,4,1,0,6,1,0,,,,,,1,24,280,4,1248948,6,20091,3,317,,,1,100,3,146,11,252554,1,65,1,51,,,,34,,,34,2,2213,4,2242,1,36,35,7915,6,842,,,3692,18640,35614,3,,,4,602,3158,267,392,637,3983,3415,585,393,978,1990,227346,1810728
2007,2008,7/3/2000,TX,Laredo,,,,,1,0,,,,30,,,1,31,24,55,,2,1,,6,28,8,74,32,20,11,1,0,0,0,0,0,,18,,,,6,45,12,,,,,,,1,57,,,,,1,150000,,,,,,,,5,,,5,,,1,595,,,5,1109,1,600,,,1498,4355,8162,,,,9,139,2912,221,46,397,2770,868,419,19,438,1025,231560,330800
2007,2008,10/18/1982,NM,Las Cruces,,,,,1,0,,,,21,2,,6,29,40,69,6,1,,,,40,4,37,45,19,21,2,2,0,0,1,0,,46,2,,,2,6,17,,,,,,,,,1,50,,,1,8000,,,,,,,,5,,,5,,,,,,,,,5,517,,,2389,6778,9689,,,,,49,2012,198,44,68,1964,1362,289,64,353,995,132646,498308
2007,2008,3/21/1995,NV,Las Vegas,,,,,1,0,,,,25,4,,11,40,20,60,34,,,,,14,4,3,26,12,3,11,0,0,0,0,0,,7,,,,2,3,38,,,,,,,,,1,23400,,,25,3500000,,,1,3100,,,,4,,,4,,,1,1050,,,7,2746,,,,,2623,9822,16245,2,,,1,204,6096,354,171,324,4291,1819,485,144,629,795,700000,1835000
2007,2008,3/2/1988,KY,Lexington,,,,,1,0,1,,,32,3,,13,48,27,75,,3,,,,38,3,100,64,32,11,0,1,1,8,4,0,,7,,,,3,12,26,9,873864,4,73756,1,209,,,,,,,1,8000,,,,,,,,11,,,11,,,1,933,1,53,14,3196,1,194,,,593,2424,7404,2,,,6,367,627,310,166,121,909,866,120,112,232,277,46878,1492784
2007,2008,,NE,Lincoln,,,,,1,0,,,,121,7,,23,151,10,161,4,2,4,1,,2,,135,133,84,1,48,0,0,0,0,0,,1,5,,,,,2,3,163524,,,3,280,,,,,,,22,45972,1,15,1,2450,1,28,7,15,1,54,97,,,6,1744,,,27,5317,,,1,15,2076,5276,14525,,,,45,523,1200,211,131,161,1512,1640,254,170,424,698,93989,570875
2007,2008,,AR,Little Rock,,,,,1,0,1,1,,53,1,,15,69,47,116,24,1,,,88,,32,211,88,52,16,19,1,0,0,0,0,,38,1,,,,17,87,12,826675,4,21182,26,913,,,27,1961,1,532,5,40482,,,6,25595,,,,22,,,22,,,4,1015,2,735,27,5955,,,,,2090,7597,17414,2,,6,11,544,2939,206,201,430,2389,1748,332,227,559,909,116605,2810872
2007,2008,,CA,Los Angeles,1,,1,,,6,3,1,,352,13,,162,527,580,1107,125,5,8,1,67,270,102,1709,287,180,58,40,1,0,3,0,5,,9,15,,,9,140,600,13,1346922,5,8655,5,2027,1,250,4,591,6,773,80,460892,1,1800,4,200,1,55,35,1,11,12,68,5,11845,27,16402,23,14172,218,56288,6,1752,,,36500,98000,235027,6,10,67,191,4966,95408,3511,1685,2626,48952,26036,7986,914,8900,12208,4176296,11536079
2007,2008,,KY,Louisville,,,1,1,,0,1,1,1,87,8,2,55,152,52,204,,,,,,109,54,750,112,94,8,4,4,0,1,1,0,,9,,,,2,12,151,2,214818,1,7000,5,1200,2,750,1,150,,,8,35000,,,,,,,,6,,,6,3,5147,4,2226,5,4108,37,14995,3,545,1,55,964,6422,34468,3,,5,22,1881,2480,192,189,390,2908,2709,443,249,692,1589,194547,1306847
2007,2008,6/17/1983,TX,Lubbock,,,,,1,0,,,,35,2,,12,49,4,53,,,,,,51,,25,62,61,2,0,0,0,0,0,0,,,,,,,25,9,2,293502,10,899000,,,,,,,,,1,30000,,,,,,,,5,,,5,,,1,35,,,2,337,,,,,2307,4614,7298,,,,3,41,958,76,51,149,735,960,255,22,277,326,80742,451995
2007,2008,1/1/1946,WI,Madison,,,,,1,0,2,,,87,,,47,134,17,151,9,,,4,,24,7,520,133,78,1,55,0,0,0,0,0,,,,,,7,35,21248,4,556971,2,740,3,920,,,19,1113,,,7,37307,1,304,,,,,,30,,,30,1,2550,,,2,650,45,6480,2,305,,,6883,14550,31448,,,2,12,573,3055,,85,283,2890,2273,544,334,878,1756,276094,979919
2007,2008,,NH,Manchester,,,,,1,1,2,1,,100,5,1,89,195,63,258,35,1,1,,,37,18,500,102,97,11,0,0,0,0,0,0,,16,,5,11,,,,2,372665,,,9,915,2,52,9,383,,,11,53000,,,,,,,,8,,,8,4,4425,3,1631,2,912,21,4450,4,831,,,5369,13988,31614,,,,16,433,3167,144,148,119,3912,3009,458,229,687,2852,319269,1314895
2007,2008,,MI,Marquette,,,,,1,0,2,,,42,3,,43,88,11,99,9,2,,1,,40,,49,74,40,7,24,0,0,3,0,0,,23,,,,1,5,25,1,110000,,,1,109,,,,,,,8,2145,,,,,,,,9,,,9,,,,,,,9,1393,,,,,1069,2686,5157,,,,2,99,743,,52,101,729,825,186,110,296,1125,62300,308357
2007,2008,1/16/1971,TN,Memphis,,,,,1,0,,,,44,2,,16,62,19,81,8,2,,1,,49,37,68,42,34,7,0,1,0,0,0,0,,5,1,,,,1,15,,,,,3,626,,,6,998,3,500,1,4841,,,7,800,,,,18,,,18,1,1871,4,1863,2,1194,21,5099,1,577,1,5,650,4220,15497,1,,8,18,642,1592,79,116,297,1584,1159,161,151,312,459,70423,1532154
2007,2008,11/19/1981,NJ,Metuchen,,,,,1,0,1,,,127,17,,54,198,50,248,27,1,,1,24,171,25,320,103,86,4,13,0,0,0,0,0,,5,3,,,22,253,118,1,316012,4,34410,4,1529,,,3,164,5,154,9,16940,,,,,,,,11,,,11,,,5,2215,2,1214,38,10768,,,1,48,1760,38351,54367,,,13,73,1066,5473,203,104,252,6779,6373,8333,248,1081,3832,568201,1352859
2007,2008,8/13/1958,FL,Miami,,,1,,,2,2,,,174,8,1,81,264,98,362,70,4,,5,,143,49,291,111,102,9,0,0,0,0,0,0,,7,3,,,2,42,123,2,1337517,11,25134,5,3327,2,330,7,3596,2,400,10,9769,1,11,14,67900,1,18,34,23,,,41,2,12568,9,9596,4,3333,58,22716,2,1063,2,1076,3639,35362,89394,28,,29,69,3274,14184,,542,617,13008,8675,2231,267,2498,4461,791182,4264581
2007,2008,3/25/1985,DC,"Military Services, USA",,,1,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,753,364,2578,2517,427,264,691,,,
2007,2008,,WI,Milwaukee,,,1,1,,2,,1,3,190,17,2,146,355,322,677,35,3,2,,10,180,71,1584,211,156,24,32,1,0,0,3,0,,,,1,6,,21,219,11,20422163,1,8561,17,4440,,,4,616,5,3271,12,203008,4,164,19,23578,1,19,,7,2,163,189,5,23302,7,3829,6,3041,120,25980,3,248,1,12,14578,33286,104465,64,,10,117,3959,7384,272,241,607,8020,5907,1565,734,2299,5886,681781,2287185
2007,2008,,AL,Mobile,,,1,1,,0,,,,68,9,,29,106,37,143,3,,,,,61,11,109,76,55,14,7,0,0,0,0,0,,10,3,1,2,2,6,21,1,170433,2,4875,3,1305,1,148,4,379,1,10,11,61459,3,130,2,282,,,,19,,,19,1,1867,3,2024,,,16,4983,,,,,764,4033,13690,2,,2,4,472,1107,26,179,289,1047,1239,170,135,305,613,68331,1697355
2007,2008,,CA,Monterey in California,,,,,1,0,1,,,62,,,21,83,20,103,13,,,,10,15,,,46,35,4,6,0,0,0,1,0,,7,,,,,,,1,165000,,,2,261,,,,,,,4,2000,,,,,,,,6,2,2,8,,,2,639,3,1155,11,2827,3,714,,,1073,5663,12079,2,,4,12,333,5818,65,137,349,5005,1533,791,730,1521,1103,194550,972758
2007,2008,,TN,Nashville,,,,,1,0,,,,29,3,,9,41,25,66,17,1,,1,,74,1,153,51,26,17,9,1,0,0,0,0,,3,2,,,1,6,33,4,599000,,,2,157,,,3,873,,,8,39332,,,,,,,,20,,,20,1,1642,2,1553,1,230,17,4020,2,592,,,658,5958,14673,,,,43,650,1589,250,146,396,1643,1297,169,201,370,457,71317,2200892
2007,2008,,LA,New Orleans,,,1,2,,2,2,1,,139,9,,62,210,169,379,16,1,2,,,179,81,453,137,93,24,20,0,0,0,0,0,,8,1,,,,,,,,5,116651,12,1506,2,184,6,641,3,1355,75,83692,26,9950,7,258,2,19,126,1,3,17,37,3,9175,10,5489,13,8695,56,24200,7,2240,1,189,3235,9815,63075,51,,26,104,4197,3754,153,133,335,4520,1728,1109,331,11440,3563,384994,1069428
2007,2008,11/18/1957,MN,New Ulm,,,,,,0,,,,44,,2,25,71,1,72,4,1,,,,3,,66,78,40,0,28,1,0,7,2,0,,,,,3,,9,56,1,9655,1,7763,6,319,2,,,,,,,,2,,1,,,,,5,,,5,,,3,418,,,16,2167,,,,,3264,5614,11468,,,,3,208,892,,99,119,890,1073,199,134,333,676,64720,283929
2007,2008,,NY,New York,1,,,,,4,6,,,466,26,,148,640,482,1122,277,7,7,5,9,375,368,2911,388,309,73,20,0,0,0,0,0,,,,,14,9,136,271,9,940500,2,4750,17,138600,51,2422,411,3875,25,5222,637,340199,66,1732,1017,13780,2,34,27,,10,134,168,10,61268,23,14096,32,15528,205,58687,26,4314,9,72,7507,102304,263944,34,,48,253,6302,23946,2052,1013,1235,22456,18902,3919,962,4881,12837,2554454,5676566
2007,2008,,NJ,Newark,,,1,1,,3,3,1,,437,58,8,204,707,179,886,72,13,10,10,,210,152,1015,226,204,26,5,0,0,0,0,0,,,,,,8,112,220,5,655276,1,6250,4,476,,,2,195,6,118,18,66965,,,,,3,90,40,14,21,,125,4,15956,12,6656,22,8833,298,22389,4,933,,,5350,68250,128492,35,,26,146,2732,15118,516,317,263,12629,9783,2858,402,3260,10161,1318557,2809267
2007,2008,1/10/1966,,Newton (Melkite U.S.),,,1,,,0,2,,,38,4,,6,48,14,62,2,,,,5,49,,3,35,,,,,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,351,1245,1598,,,,,,315,,43,23,381,395,109,11,120,160,26704,
